"EV001",""
"EV002",""
"EV003",""
"EV004",""
"EV005",""
"EV006",""
"EV007",""
"<???>
『人が、いる……！』","<???>
""Ah! There's someone!"""
"<???>
『こんにちは♪
　君も気が付いたらここにいたの？』","<???>
""Hello♪ Did you also find yourself here when you woke
 up?"""
"部屋を出てすぐに、
貴方は女子高生と思われる女性に声をかけられる。","The moment you stepped out from the room, a girl who
looked like a high-school student called out to you."
"<???>
『お互い警戒しちゃうよね。
　人から糧を奪え、なんて言われたら』","<???>
""Yes, I figured everyone would be on their toes.
 After all, we got just told we could steal experience
 from each other."""
"少し警戒する貴方の反応を見て、彼女は苦笑する","The girl made a strained smile as she saw your
cautious stance."
"<???>
『お互い、運がいいのか悪いのか分からないよね。
　ゲームは好きだけど、
　まさか自分がこんな目に合うなんてって困惑しちゃって』","<???>
""I can't really tell if it's good or bad luck to end up
 here... I like games, but getting thrown here all of a
 sudden is so confusing."""
"<可憐>
『…あ、自己紹介もまだなのにいきなり愚痴ってごめんね！
　私は遠見可憐♪可憐でいいよ♪
　お兄さんの名前は何て言うの？』","<Karen>
""Ah, sorry I didn't even introduce myself before
 complaining! I'm Enmi Karen♪ You can call me Karen♪
 What's your name?"""
"<可憐>
『ふむふむ、\n[1]くんって言うんだ。
　巻き込まれた者同士、よろしくね♪』","<Karen>
""Hmm. So you're \n[1]. As a fellow human
 getting dragged here, nice to meet you♪"""
"彼女はにこりと笑みを浮かべてそう挨拶する","Karen greeted you with a smile on her face."
"<可憐>
『ふぅ…、\n[1]くんに会って少し落ち着けたかな。
　やっぱり、なんだかんだ緊張しちゃってて…』
　","<Karen>
""Phew... I've slightly calmed down now that I met you.
 The situating has been a bit tense on my nerves..."""
"可憐はほっとしたような笑みを浮かべながらそう告げる","Karen confessed that as she made a relieved smile."
"<可憐>
『え？妖精みたいな女の子がいなかったかって？
　ん～……私は部屋に1人だったよ？』","<Karen>
""Eh? Did I see a fairy-like girl? No, I was all alone
 in the room."""
"<可憐>
『\n[1]くんの部屋にはいたの？妖精』","<Karen>
""\n[1], was there was someone like that in
 your room?"""
"可憐の質問に肯定を返し、貴方はアルに挨拶するよう促す","You answered 'yes' to Karen's question, and moved to
introduce her to Al."
"<アル>
『はいはーい！妖精のアルですよー♪』","<Al>
""Hey, hey! I'm fairy Al♪"""
"貴方に促されるままに、アルは元気にそう挨拶をする。","Al energetically introduced herself at your promt."
"見ての通り、元気な妖精なんだ
苦笑しながら可憐に貴方はそう告げた。","You introduced al with 'as you can see, she's an
energetic fairy,' with in a strained smile."
"<可憐>
『えっと…………』","<Karen>
""Um..."""
"<可憐>
『見ての通りって言われても…その、どこにいるのかな？』","<Karen>
""Even if you say 'as you can see'... Where should I be
 looking at?"""
"可憐は困惑しながらそう言葉を漏らす","Karen replied with a confused voice."
"<アル>
『ちょ、ちょっとひどいよ！
　ほら、私はここにいるよー！私がアルだよー！』","<Al>
""Hey, that's so rude! I'm right here! I'm Al!"""
"アルがひらひらと可憐の周りを飛び回る。
それでも、可憐には一切の反応がなかった。","Al flew circles around Karen, but she wasn't reacting
to her presence at all."
"…………彼女には、アルが見えていない
アルは、自分の幻覚なのだろうか","She couldn't see Al. That made you think if Al was just
your illusion."
"<アル>
『むー！むー！』","<Al>
""Hmph! Hmph!"""
"…………いや、この頬を膨らませている少女は幻覚というに
は存在が確かすぎる","No, you found this little girl puffing her cheeks in
anger to be too real to be just an illusion."
"なぜか、アルの姿は自分にしか見えないのだろう
貴方はそう判断した。","You told Karen how it looks like only you can see Al."
"<可憐>
『えっと…1人で不安なのは分かるよ？うん。
　その、妖精さん、よろしくね』","<Karen>
""Um... I know how it can be scary to be alone, okay?
 At any rate... The fairy, nice to meet you."""
"可憐は気を使ったように、
アルとは見当違いの方向にそう挨拶する。","Karen greeted Al while looking past her. It looked like
she was just trying to be considerate of you."
"<アル>
『挨拶はちゃんと目を見てしなきゃいけないんだよ！』","<Al>
""You need to at least look at me when you greet me!"""
"そんな可憐にアルは文句を告げるがやはり可憐に反応はない。","Al threw complaints at Karen, but she didn't react to
it in any way."
"今、何ができるでもない。
貴方はひとまず、アルを落ち着かせた。","Right now there was nothing you could do about it.
You decided to calm down Al for now."
"<可憐>
『………あ、そうだ！ね、\n[1]くん。
　1つ提案があるんだけどいいかな？』","<Karen>
""...Ah! Right! \n[1].
 I have one proposal for you."""
"可憐は空気を換えるようにそう話題転換を行う。","Karen changed the topic as if trying to dispel the
awkward atmosphere."
"<可憐>
『さっき聞こえてきたPvPってやつ、私とやってみない？』","<Karen>
""That PVP thing that was announced just now.
 Would you like to try it with me?"""
"<可憐>
『ああ、ごめん！
　別に敵対関係になろうってことじゃないよ！』","<Karen>
""Ah, sorry! I didn't mean it with bad intent!"""
"<可憐>
『ほら、モンスターが相手だと、
　こっちを殺す気で来るかもしれないでしょ？』","<Karen>
""You see, if we tried fighting monsters first, they
 would come with the intent to kill, right?"""
"<可憐>
『いきなりゲームオーバーは嫌だなって思ってて…』","<Karen>
""And if they got you, then you would lose the game
 right away..."""
"<可憐>
『…………どうかな？
　あ、私に対して遠慮はしなくていいよ！』","<Karen>
""So, how about trying how fighting works with me first?
 Oh, and you don't need to hold back!"""
"<可憐>
『これでも道場の跡取り娘で、
　それなりに戦えるつもりだからさ♪』","<Karen>
""My family runs a dojo, so I can handle myself♪"""
"<可憐>
『えへへ、黙っておくのは卑怯かなって。
　どうする？私と勝負、してみる？』","<Karen>
""Ehehe. Now, don't just be quiet like that.
 Will you have a match with me?"""
"<アル>
『どうするー？\n[1]、
　あんまり強くなさそうだし……
　やめておいたほうがいいんじゃ……』","<Al>
""\n[1], what will you do?
 She doesn't look that strong, but I don't find it
 a good idea..."""
"アルは心配げに貴方を見つめている","Al watched you with worry."
"女の子に負けるわけがない、勝負する","I wont lose to a girl."
"<可憐>
『やった♪そうこなくっちゃ！手加減はしないからね♪』","<Karen>
""Yay♪ That's the way to go! I won't hold back on you♪"""
"可憐は貴方の返事に好戦的な笑みを浮かべると構えをとる。","Karen took her stance in threatening smile as she
heard your answer."
"<可憐>
『\n[1]君も手加減しちゃダメだからね！いくよ！』","<Karen>
""\n[1], you shouldn't hold back either!
 Let's go!"""
"<可憐>
『いたた…\n[1]君、強いね………』","<Karen>
""Owie... \n[1], you're strong."""
"可憐は倒れ伏したまま動かない。
貴方の勝ちのようだ。","Karen couldn't move any more and fell to the floor.
Looks like you won the battle."
"それを意識するのと同時に、
「レベルドレイン」の方法が頭に浮かんでくる。","The moment you had beaten her, the information on how
to perform level drain popped into your mind.
"
"どうやら可憐をイかせることが出来れば、
彼女の力の一端を奪い取ることが出来るらしい。","Apparently, you can drain Karen's levels by making her
cum."
"<可憐>
『う……私、犯されちゃうんだ………』","<Karen>
""Uuh... I'm going to get violated..."""
"可憐の方にも、同じことが思い浮かんだようだ。
………どうするべき、だろうか？","Karen seemed to also have gained the information.
What will you do?"
"可憐を犯す","Level drain Karen"
"可憐を犯さない","Spare Karen"
"<アル>
『ちょ、ちょっと！もしかしてその子を犯すの！？』","<Al>
""W-Wait a moment, \n[1]! Are you about
 to violate her?!"""
"アルが焦ったように貴方と可憐の間に入る。","Al flew between Karen and you in panic."
"<アル>
『何かまずいのかって…まずくはないけど…
　私、\n[1]はそう言うの嫌かなって思って頑張ったのに！』","<Al>
""Is there a reason not to, you ask? Well, not really...
 It's just that I worked hard since I thought you
 wouldn't like treating girls like that!"""
"…………頑張った？","Al said she had worked hard, but you didn't understand
what she meant."
