"EV001",""
"隣から響く大きな声に、意識は完全に覚醒した","The shout got you completely awake."
"<???>
『あ、やっと起きた！おっはよー♪』","<???>
""Ah! You finally woke up!
 Good morning♪"""
"隣に目をやると、にこにこと笑顔を浮かべる少女が目に入る
…いや、少女というにはサイズが小さい","As you turned towards the voice, you saw a little girl
brimming in smile. And by little you didn't mean that
she was young but literally tiny."
"まるで、物語に登場する妖精のような体躯の少女が
笑顔で貴方を見つめている","A girl who was small like a fairy was looking at you
in smile."
"そのあり得ない現実にすぐに確信する
なんだ、夢か","The impossible sight made you realize it right away:
This must be a dream."
"そう考えた貴方は、再び布団をかぶり眠りにつこうとする","As you came to the realization, you went back under
the sheets."
"<???>
『ちょ、ちょっと！まだ寝るの！？』","<???>
""H-Hey! Are you still going to sleep?!"""
"<???>
『そ、そんなの許さないからね！起きろー！』","<???>
""I-I won't permit it! Wake up!"""
"少女がぴょんぴょんと貴方の隣で騒ぎながら跳ねる。
うるさくて寝付けそうにない。","The girl began making racket at your bedside.
She was so noisy that you couldn't sleep."
"観念した貴方が少女に起きることを伝える。
すると、少女は声を明るくして落ち着いたようだ。","You realized how you couldn't sleep like this, and told
the girl that you would wake up. As you did, the girl
seemed to calm down."
"<???>
『改めて！おはよー！！』","<???>
""So, once again! Good morning!"""
"貴方は少女の言葉に力なくおはようと返す。
そして、じっと少女を見つめる。","You returned a weak 'good morning' to the girl, and
then you took a good look at her."
"…………この少女は、誰だ？
貴方にはファンタジーな物語のように、
妖精と知り合いになった記憶はない。","Just who was she? You don't remember meeting a girl
who's small like a fairy from a fairy tale."
"<アル>
『私はアル、そう呼んで♪』","<Al>
""My name is Al♪ You can call me that♪"""
"貴方の表情から読み取ったのか、
少女はニコニコと笑顔でそう告げる。","The girl seemed to read the confusion from your face,
and she introduced herself in a smile."
"<アル>
『ね、ね！私の名前教えたんだからさ！
　お兄さんの名前も教えて？』","<Al>
""Hey, hey! I told you my name! Will you tell me yours?"""
"少女の方からそう問いかけられる。
どうやら、
この少女の方にも貴方が知り合いだという記憶はないようだ。","The girl asked for your name. Looks like she didn't
know you either."
"名前は…………","Your name..."
"<アル>
『そっかそっか、\N[1]ね！よろしく♪』","<Al>
""I see, you're \N[1]!
 Nice to meet you♪"""
"人懐っこい笑みで少女はそう挨拶する。
こちらこそ、と答えたところで
貴方は自分がいる場所が自分の部屋ではないことに気が付く。","The girl, Al, greeted you with a friendly smile.
You replied with 'likewise', and then noticed how
this wasn't your room."
"<アル>
『え？ここはどこかって？』","<Al>
""Eh? Where are we?"""
"<アル>
『ん～、どこなんだろう？
　私も、気が付いたらここにいたの』","<Al>
""Hmm... I don't really know either.
 I found myself here when I woke up."""
"<アル>
『それで、隣にいたのが\N[1]だったんだ。
　知らないところで1人なんてちょっと怖くて……
　それで、慌てて\N[1]を起こしたってわけ！』","<Al>
""And then I noticed you, \N[1].
 It a bit scary to be alone with a stranger,
 so I woke you up!"""
"少し困ったような笑みで少女はそう答える。","Al answered with a slightly troubled smile."
"この小さな少女にもここがどこだか分からないようだ。
不気味な場所に、2人きり。","She didn't seem to know where you are either.
You were simply together in an unknown room."
"この状況について理解するためにも、
まずは彼女のことについて知ることが先決だろう。","Before trying to come into a conclusion about your
situation, you decided to try asking Al some things."
"君は妖精なの？","Are you a fairy?"
